direction_id,pair,block_id,source,target,source_range,target_range,requirement_no,required_explanation,contrary_evidence,response_model
matthew_used_luke,Matthew↔Luke,4,Luke,Matthew,Luke 3:4–Luke 3:22,Matt 3:3–Matt 3:17,1,Matthew span is longer here (307 vs 359 tokens) and/or leaves more Lukan span material unmatched (11 Luke-only vs 7 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,4,Luke,Matthew,Luke 3:4–Luke 3:22,Matt 3:3–Matt 3:17,2,"The matched pairs carry 23 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,4,Luke,Matthew,Luke 3:4–Luke 3:22,Matt 3:3–Matt 3:17,3,This block is under order pressure: 1 primary pairs show local reordering and 32 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,5,Matthew,Luke,Matt 4:1–Matt 4:7,Luke 4:1–Luke 4:12,1,Luke later would need to expand or clarify some material (5 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,5,Matthew,Luke,Matt 4:1–Matt 4:7,Luke 4:1–Luke 4:12,2,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,5,Matthew,Luke,Matt 4:1–Matt 4:7,Luke 4:1–Luke 4:12,3,This block is under order pressure: 2 primary pairs show local reordering and 21 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,5,Matthew,Luke,Matt 4:1–Matt 4:7,Luke 4:1–Luke 4:12,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,5,Luke,Matthew,Luke 4:1–Luke 4:12,Matt 4:1–Matt 4:7,1,Matthew span is longer here (122 vs 192 tokens) and/or leaves more Lukan span material unmatched (5 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,5,Luke,Matthew,Luke 4:1–Luke 4:12,Matt 4:1–Matt 4:7,2,"The matched pairs carry 17 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,5,Luke,Matthew,Luke 4:1–Luke 4:12,Matt 4:1–Matt 4:7,3,This block is under order pressure: 2 primary pairs show local reordering and 21 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,6,Matthew,Luke,Matt 4:23–Matt 4:23,Luke 4:15–Luke 4:15,1,Luke span is shorter here (10 vs 27 tokens) and/or leaves more Matthean span material unmatched (0 Matt-only vs 0 Luke-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,6,Luke,Matthew,Luke 4:15–Luke 4:15,Matt 4:23–Matt 4:23,1,Matthew later would need to compress some material (0 Matt-only vs 0 Luke-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,7,Matthew,Luke,Matt 7:28–Matt 7:28,Luke 4:32–Luke 4:32,1,No specific requirement coded; inspect primary pair data.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,7,Luke,Matthew,Luke 4:32–Luke 4:32,Matt 7:28–Matt 7:28,1,No specific requirement coded; inspect primary pair data.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,8,Matthew,Luke,Matt 8:2–Matt 8:4,Luke 5:12–Luke 5:14,1,Luke later would need to expand or clarify some material (0 Luke-only vs 0 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,8,Matthew,Luke,Matt 8:2–Matt 8:4,Luke 5:12–Luke 5:14,2,"The matched pairs carry 8 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,8,Matthew,Luke,Matt 8:2–Matt 8:4,Luke 5:12–Luke 5:14,3,This block is under order pressure: 0 primary pairs show local reordering and 5 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,8,Luke,Matthew,Luke 5:12–Luke 5:14,Matt 8:2–Matt 8:4,1,Matthew span is longer here (52 vs 71 tokens) and/or leaves more Lukan span material unmatched (0 Luke-only vs 0 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,8,Luke,Matthew,Luke 5:12–Luke 5:14,Matt 8:2–Matt 8:4,2,"The matched pairs carry 8 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,8,Luke,Matthew,Luke 5:12–Luke 5:14,Matt 8:2–Matt 8:4,3,This block is under order pressure: 0 primary pairs show local reordering and 5 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,9,Matthew,Luke,Matt 9:2–Matt 9:17,Luke 5:20–Luke 5:37,1,Luke later would need to expand or clarify some material (3 Luke-only vs 1 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,9,Matthew,Luke,Matt 9:2–Matt 9:17,Luke 5:20–Luke 5:37,2,"The matched pairs carry 57 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,9,Matthew,Luke,Matt 9:2–Matt 9:17,Luke 5:20–Luke 5:37,3,This block is under order pressure: 1 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,9,Matthew,Luke,Matt 9:2–Matt 9:17,Luke 5:20–Luke 5:37,4,"Matthew-specific diction is heavier in this block, so Luke later would be reducing some Matthean phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
matthew_used_luke,Matthew↔Luke,9,Luke,Matthew,Luke 5:20–Luke 5:37,Matt 9:2–Matt 9:17,1,Matthew span is longer here (313 vs 345 tokens) and/or leaves more Lukan span material unmatched (3 Luke-only vs 1 Matt-only verses).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,9,Luke,Matthew,Luke 5:20–Luke 5:37,Matt 9:2–Matt 9:17,2,"The matched pairs carry 57 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,9,Luke,Matthew,Luke 5:20–Luke 5:37,Matt 9:2–Matt 9:17,3,This block is under order pressure: 1 primary pairs show local reordering and 34 secondary echoes touch the block.,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
matthew_used_luke,Matthew↔Luke,9,Luke,Matthew,Luke 5:20–Luke 5:37,Matt 9:2–Matt 9:17,4,"Luke-specific diction is heavier in this block, so Matthew later would be reworking some Lukan phrasing if direct dependence is assumed.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Matthean clustering/fulfillment additions.",Matthew relocates Lukan/Luke-like sayings into large discourses and overlays Matthean fulfillment/Jewish-teaching structure.
luke_used_matthew,Matthew↔Luke,10,Matthew,Luke,Matt 9:34–Matt 10:4,Luke 6:2–Luke 6:16,1,Luke later would need to expand or clarify some material (11 Luke-only vs 5 Matt-only verses in-block).,"After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
luke_used_matthew,Matthew↔Luke,10,Matthew,Luke,Matt 9:34–Matt 10:4,Luke 6:2–Luke 6:16,2,"The matched pairs carry 12 lemma-level replacements, so direct dependence would require substantial lexical rewriting.","After Markan masking, common sayings/tradition has lower burden; direct use requires explaining Lukan redistribution of Matthean clusters.","Luke deliberately disperses, abbreviates, and de-Mattheanizes Matthean sayings into Lukan narrative/travel contexts."
