layer,source_ref,target_ref,score,max_exact_run_len,max_exact_run,negative_space_flags,interpretation_rule
john_to_synoptic,John 11:27,Luke 23:39-42,0.1422,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:26-29,0.1479,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:27-29,0.1516,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:27-30,0.1492,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:28-29,0.1666,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:28-30,0.1602,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:28-31,0.1465,4,συ ει ο χριστοσ,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:29,0.1669,4,συ ει ο χριστοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:29-30,0.1524,4,συ ει ο χριστοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:29-31,0.1346,4,συ ει ο χριστοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:27,Mark 8:29-32,0.1316,4,συ ει ο χριστοσ,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 17:37-18:3,0.2687,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:1-3,0.2822,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:1-4,0.2708,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:2-3,0.3014,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:2-4,0.2814,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:2-5,0.2662,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:3,0.3367,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:3-4,0.2924,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:3-5,0.2712,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:29,Luke 18:3-6,0.2662,4,και ηρχετο προσ αυτον,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:10,0.1128,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:10-11,0.1249,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:10-12,0.1196,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:10-13,0.1151,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:7-10,0.1291,4,εν τη οικια και,nonfungible_phrase_candidate,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:8-10,0.116,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:8-11,0.1143,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:9-10,0.0831,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:9-11,0.1174,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:31,Matt 9:9-12,0.1144,4,εν τη οικια και,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:12-15,0.1074,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:13-15,0.1087,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:13-16,0.1075,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:14-15,0.116,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:14-16,0.1125,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:14-17,0.108,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:15,0.1618,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:15-16,0.1193,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:15-17,0.1109,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
john_to_synoptic,John 11:37,Luke 11:15-18,0.1087,4,τινεσ δε εξ αυτων,nonfungible_phrase_candidate|thin_lexical_basis,"OT/scriptural formulas, liturgical formulas, and common legal/paraenetic formulas should not be counted as direct Gospel dependence without additional contextual evidence."
