model_id,direction_id,pair,unit_id,source_range,target_range,obligation_type,required_explanation,contrary_evidence,response_model,basis
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_022,Mark 10:46–Mark 10:52,Luke 18:35–Luke 18:42,pericope_direction_requirement,2 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_022,Luke 18:35–Luke 18:42,Mark 10:46–Mark 10:52,pericope_direction_requirement,2 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_022,Luke 18:35–Luke 18:42,Mark 10:46–Mark 10:52,pericope_direction_requirement,3 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,"10 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
matthew_used_luke_plus_mark_like:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
augustinian_matthew_mark_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
proto_mark_plus_sayings:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
oral_tradition_network:optional,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_023,Mark 11:1–Mark 11:18,Luke 19:29–Luke 19:47,pericope_direction_requirement,9 Mark gap verse(s) as omission/compression by Luke.,Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_023,Luke 19:29–Luke 19:47,Mark 11:1–Mark 11:18,pericope_direction_requirement,9 Mark gap verse(s) as Markan addition.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
griesbach_two_gospel,mark_used_luke,Mark↔Luke,Mark_Luke_block_loose_023,Luke 19:29–Luke 19:47,Mark 11:1–Mark 11:18,pericope_direction_requirement,10 Luke gap verse(s) as material Mark omits/compresses.,Mark must omit large Lukan blocks and still preserve the Mark-like sequence; direct-use burden higher than Luke used Mark.,Markan epitome/abbreviation of Luke with strong action-narrative focus; high-burden but formally possible.,directional_model_requirements_by_pericope
markan_priority_matthew_and_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_024,Mark 11:28–Mark 12:27,Luke 20:2–Luke 20:38,pericope_direction_requirement,"15 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
two_source_mark_q,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_024,Mark 11:28–Mark 12:27,Luke 20:2–Luke 20:38,pericope_direction_requirement,"15 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
farrer_mark_matthew_luke,luke_used_mark,Mark↔Luke,Mark_Luke_block_loose_024,Mark 11:28–Mark 12:27,Luke 20:2–Luke 20:38,pericope_direction_requirement,"15 Luke gap verse(s) as addition, relocation, or expansion around a Markan sequence.",Unpenalized shared-tradition model can explain some local parallels; Lukan gap material and low-score pairs require explanation.,Luke uses Mark-like narrative sequence while adding infancy/travel/sayings material and smoothing/reframing Mark.,directional_model_requirements_by_pericope
